company_id,canonical_name,entity_kind,provenance_url,created_at,updated_at,primary_url,primary_url_count,url_count,profile_present,profile_status,profile_json_present,logo_object_key_present,logo_verified_at,identity_key_count,identity_evidence_count,review_evidence_count,job_count_all,job_count_head,canonical_ready,presentation_ready,enrichment_complete,blockers
canonical_company_322d7ceb06bb4aa79a0e5325aae9f892,MEDIA MARKT E-BUSINESS,employer,https://mediamarkt.de/de/service/schwachstellenoffenlegungsprogramm,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://mediamarkt.de/de/service/schwachstellenoffenlegungsprogramm,1,1,True,incomplete,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_323037dcffaa4abab202f281c5130eb0,PIEPENBROCK UNTERNEHMENSGRUPPE,employer,https://jobs.piepenbrock.de/,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://jobs.piepenbrock.de/,1,1,True,incomplete,True,True,2026-08-15T21:11:33.682727+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_3247813e3dfa46de80c8d3ae4880f624,GELITA,employer,https://gelita.com/de/jobs,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://gelita.com/de/jobs,1,1,True,incomplete,True,True,2026-08-15T19:05:41.463465+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_325d1339afc74647bcff0dd31cf8bbe3,DEUTSCHE EDELSTAHLWERKE SERVICES,employer,https://swisssteel-group.com/de/jobs,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://swisssteel-group.com/de/jobs,1,1,True,absent,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_329a54634b324e51972a492e004a23ae,FUJITSU TECHNOLOGY SOLUTIONS,employer,https://global.fujitsu/en-global,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://global.fujitsu/en-global,1,1,True,incomplete,True,True,2026-08-15T21:13:10.297935+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_32d1904c7429436ba228717b54207e1d,JACOBS HOLDING,employer,https://jacobs-gruppe-penske-automotive-germany.career.softgarden.de/,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://jacobs-gruppe-penske-automotive-germany.career.softgarden.de/,1,1,True,incomplete,True,True,2026-08-15T21:13:10.498240+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_32da6e3cf73744df9fc9797dc1cac940,GOLDSTEIG KAESEREIEN BAYERWALD,employer,https://goldsteig.de/karriere,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://goldsteig.de/karriere,1,1,True,incomplete,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_3319a200c2834bea91dbbc991e973834,AWIN,employer,https://awin.com/de/karriere,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://awin.com/de/karriere,1,1,True,incomplete,True,True,2026-08-15T19:26:09.285487+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_33846c44f4724e5baf9e7cb70f6faa6b,BEL DEUTSCHLAND,employer,https://bel-deutschland.de/karriere/das-erlebnis,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://bel-deutschland.de:443/karriere/das-erlebnis,1,1,True,incomplete,True,True,2026-08-15T21:11:52.198481+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_338c0297881f475bb556a048469eaa46,CRONIMET HOLDING,employer,https://cronimet.softgarden.io/de/vacancies,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://cronimet.softgarden.io/de/vacancies,1,1,True,incomplete,True,True,2026-08-15T21:11:52.016296+00:00,1,1,0,0,0,True,True,True,[]
